,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Ike,Anigbogu,C,21,208,210,-1,65,2.1,3.4,0.83,5.1,0.37,0.1,0.1,1,32,4.7,38,0.5,66,63,0.5,1.3,61,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quincy,Pondexter,SF,31,201,230,-1,69,2.7,3.8,0.75,3.8,0.42,3.4,0.36,0.8,43,2.4,61,2,80,58,0.7,0.3,66,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ramon,Sessions,PG,33,191,190,-1,63,2.9,4.2,0.82,7.2,0.43,1.6,0.32,0.9,41,3.2,62,4.1,65,60,1.1,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,DeMarcus,Cousins,C,29,208,270,-1,72,3.9,6.8,0.74,12.2,0.46,2.8,0.33,2.2,72,7.1,38,3.8,82,66,1.7,1.7,66,IH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trey,Burke,PG,27,183,191,-1,66,2.5,2.4,0.8,6.8,0.41,3.8,0.35,0.5,53,2.4,70,4.2,62,68,1.1,0.2,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ivan,Rabb,PF,23,208,220,-1,62,1.6,1.9,0.76,4.9,0.55,0.6,0.2,1.8,32,3.5,50,1.6,65,68,0.4,1,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sean,Kilpatrick,SG,30,193,212,-1,55,2,2,0.86,2.4,0.41,4.1,0.34,0.4,46,3.3,70,2.1,59,63,0.8,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Jennings,PG,29,185,170,-1,59,2.2,3.1,0.8,8,0.39,4.8,0.35,0.6,60,5.1,65,5.9,88,68,1.4,0.4,67,EX,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Thornton,SG,31,194.5,205,-1,70,1.2,2.3,0.83,6.7,0.43,4.5,0.37,1.1,43,3.1,63,1.7,80,65,1.2,0.3,65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jared,Sullinger,PF,28,206.1,260,-1,57,1.6,2.4,0.73,7.2,0.44,2.3,0.3,2.8,40,7,38,2.1,75,65,1.1,1.1,59,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Frank,Mason III,PG,25,180.5,190,-1,57,1.8,2.2,0.78,4.4,0.39,2,0.3,0.6,35,2.6,59,3.2,75,68,0.8,0.3,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyler,Johnson,PG,27,191,190,-1,67,1.8,2.6,0.77,5.7,0.43,3.6,0.36,0.8,37,3.1,70,2.8,65,72,1.4,0.8,72,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamal,Crawford,SG,39,196,185,-1,70,2.3,3.7,0.86,8.3,0.41,4.8,0.35,0.5,68,2.3,71,4.1,68,75,1.2,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,MarShon,Brooks,SG,31,196,200,-1,61,1.6,2.1,0.75,5.5,0.45,2,0.34,1,40,2.2,54,1.9,70,63,1,0.4,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pau,Gasol,C,39,216,250,-1,69,2.2,5.2,0.75,8.1,0.51,2.8,0.37,2.1,67,6.5,48,2.7,63,62,0.8,1.5,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Anderson,PF,31,208,240,-1,57,1.8,3.4,0.85,5.7,0.42,5.4,0.38,1.6,53,3.8,38,1.5,65,54,0.7,0.6,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Joe,Johnson,SG,38,201,240,-1,69,2.5,3.4,0.8,8.9,0.44,4.4,0.38,1.2,64,4.2,61,4.1,70,62,1.4,0.3,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Toney,Douglas,PG,34,188.2,190,-1,66,1.4,2.2,0.82,7.3,0.4,3.5,0.35,0.5,30,3.1,51,4,55,55,1.5,0.2,63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Thomas,Robinson,PF,31,209.7,237,-1,50,1.7,3.1,0.53,4.7,0.47,0.1,0.1,2.6,28,4.6,42,1.1,65,66,0.6,0.6,63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyreke,Evans,SG,30,198,220,-1,74,2.4,5.4,0.76,14.2,0.46,3.3,0.32,1.4,61,4.7,66,6.3,59,67,1.6,0.8,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dante,Cunningham,PF,32,203,230,-1,68,0.8,1.8,0.7,4.7,0.45,1.4,0.35,1.5,42,4,53,1.2,60,67,1,1.1,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kenneth,Faried,PF,30,203,220,-1,72,2.1,3.6,0.67,8.1,0.58,0.8,0.35,3.2,50,5.1,70,1,75,67,1.1,1.3,65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Bennett,PF,26,203,235,-1,64,1.3,1.9,0.67,3.7,0.4,1.3,0.26,1.3,30,2.9,59,1,65,65,0.7,0.4,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Monta,Ellis,SG,34,192,185,-1,68,2.7,4.2,0.77,5.8,0.44,1.8,0.32,0.6,42,3.1,89,3.7,85,71,1.1,0.4,71,EX,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,CJ,Miles,SF,32,198,230,-1,64,1.5,2.1,0.81,2.8,0.38,3.7,0.32,1.2,44,2.3,55,1.6,70,61,0.9,0.3,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mario,Chalmers,PG,33,188,190,-1,72,2.2,2.3,0.79,3.9,0.42,3.3,0.35,0.4,45,2.6,67,4,59,63,1.7,0.4,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyler,Zeller,C,30,213,260,-1,63,1.2,2.3,0.76,5.4,0.51,0.5,0.2,1.8,36,3.7,38,1.3,65,63,0.5,1,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Chandler,Parsons,SF,31,206,230,-1,64,2.2,2.4,0.71,5.9,0.46,3.8,0.37,0.9,57,4.2,54,2.9,59,64,1.4,0.6,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarrett,Jack,PG,36,190,200,-1,63,2.1,2.7,0.86,6.4,0.44,2.2,0.34,0.4,40,3.1,57,4.7,57,59,1.1,0.2,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deron,Williams,PG,35,191,200,-1,70,2.3,3.7,0.82,7.2,0.45,4,0.36,0.4,58,3.1,78,5.1,60,64,1.3,0.4,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Morrow,SG,34,195.1,210,-1,62,0.7,1.6,0.88,4.4,0.45,3.4,0.42,0.6,38,1.8,60,1.3,70,65,0.8,0.2,65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Canaan,SG,28,183.1,201,-1,61,2.1,2.4,0.79,4.1,0.38,3.8,0.41,0.4,30,2.1,62,3.5,57,67,1.8,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Whitehead,PG,25,193,213,-1,68,2.1,1.9,0.79,4.8,0.41,2.3,0.32,0.5,28,2.3,51,2.7,70,65,0.7,0.7,69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nick,Young,SG,34,201,210,-1,64,1,2.4,0.84,5.8,0.42,3.8,0.38,0.5,64,2.3,65,1.5,70,62,0.7,0.3,72,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,KJ,McDaniels,SF,27,198,205,-1,66,1.4,2.1,0.78,3.3,0.41,3.5,0.29,1,22,2.7,62,1,62,68,1,1,72,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Archie,Goodwin,SG,25,196,205,-1,56,1.7,2.6,0.7,4.4,0.43,"1,8",0.24,0.7,26,2.2,70,1.8,54,72,0.8,0.3,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Justin,Hamilton,C,29,213,255,-1,52,1.3,1.1,0.8,3.2,0.46,2.1,0.31,1.5,20,3.7,50,1.4,75,58,0.7,1.4,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Demetrius,Jackson,PG,24,185,200,-1,54,1.1,1.2,0.68,2.1,0.49,1.3,0.29,0.4,15,1,52,1.3,54,70,0.4,0.1,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Lance,Thomas,PF,31,203,235,-1,63,1,1.5,0.8,3.4,0.42,1.8,0.38,1,37,3.5,43,1.2,60,59,0.7,0.2,61,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luc,Mbah a Moute,SF,33,203,230,-1,83,1.4,2.6,0.7,4.5,0.45,1.6,0.33,2.1,52,4.9,60,1.6,62,62,1.3,0.8,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tony,Wroten,PG,26,198.2,205,-1,63,2.4,2.2,0.65,7.1,0.41,2.6,0.24,1.3,49,4.3,73,6.1,50,68,1,0.2,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Justin,Anderson,SF,26,198,230,-1,69,0.9,2.3,0.78,2.2,0.63,2.7,0.3,1,39,2.7,66,1.1,65,64,0.8,0.5,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Michael,Beasley,PF,31,206,235,-1,67,2.2,3.4,0.76,7.2,0.46,2.2,0.35,1.6,44,4.2,59,2.2,60,66,1,0.8,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,JR,Smith,SG,34,198,225,-1,70,2.1,2.8,0.78,7.2,0.42,5.7,0.37,0.9,68,3.6,71,2.5,70,67,1.4,0.4,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Lance,Stephenson,SF,29,198,230,-1,74,1.5,2.1,0.7,5.4,0.42,2.6,0.37,0.8,66,3.3,70,4,60,64,1,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Malachi,Richardson,SG,24,198,205,-1,61,1.2,2.4,0.78,5.5,0.36,3.5,0.3,1,25,2.5,66,1.6,86,62,0.6,0.1,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jodie,Meeks,SG,32,193,210,-1,67,1.1,2.4,0.9,5.1,0.42,3.9,0.37,0.4,39,2.7,58,1.7,60,65,1.3,0.3,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Thomas,PG,31,175,185,-1,58,2.2,5.3,0.87,8.2,0.44,5.3,0.36,0.6,74,5,64,1.3,74,68,1.2,0.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Anthony,Edwards,SG,19,196,225,-3,72,2.7,3.5,0.78,6.4,0.45,5.1,0.32,0.4,50,3.1,70,3,73,81,1,0.4,76,USA,Georgia,Georgia,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,LaMelo,Ball,PG,19,203,180,-3,68,2.4,4.3,0.78,6.4,0.42,5.4,0.32,0.7,69,4.7,67,4.3,70,78,1.1,0.4,76,USA,Australia,Illawara,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,James,Wiseman,C,19,216,235,-3,76,2,4.3,0.7,5.1,0.53,0.3,0.3,2.2,52,5.9,52,0.7,80,76,0.5,2,72,USA,Memphis,Memphis,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Obi,Toppin,PF,22,206,220,-3,68,2,3.4,0.71,7.6,0.41,1.8,0.38,1.2,48,4.9,62,1.5,65,72,0.6,0.8,71,USA,Dayton,Dayton,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Cole,Anthony,PG,19,188,185,-3,71,2.3,3.6,0.75,6,0.4,4.1,0.32,0.3,60,4,70,4.6,91,75,0.7,0.2,71,USA,North Carolina,North Carolina,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Jaden,McDaniels,PF,20,208,185,-3,67,2.6,2.1,0.76,5.2,0.4,3.5,0.34,0.7,45,4.2,60,2,75,73,0.6,1.2,73,USA,Washington,Washington,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Vernon,Carey JR,PF,19,208,265,-3,72,2,4.4,0.67,7.2,0.6,0.8,0.35,2.1,45,5.2,65,1,64,72,0.5,1.2,76,USA,North Carolina,Duke,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Nico,Mannion,PG,20,190,190,-3,66,1.8,3.7,0.8,5,0.44,4.2,0.33,0.2,53,2,61,4.2,78,72,0.2,0.5,73,Italy,Arizona,Arizona,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Deni,Avdija,SG,20,203,210,-3,69,1.8,3.2,0.8,6.9,0.42,3.2,0.38,1.1,39,3.2,61,2.4,95,70,1.4,0.4,77,Israel,,Tel Aviv,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Theo,Maledon,PG,19,196,175,-3,67,1.6,2.3,0.78,5.4,0.43,2.3,0.38,0.8,34,4.8,63,3.1,91,76,1.2,0.5,80,France,,Lyon,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Precious,Achiuwa,SF,19,206,190,-3,70,2.3,3.2,0.66,5.8,0.51,1.3,0.3,1.2,33,4.3,68,1,82,73,0.8,1.3,84,USA,Memphis,Memphis,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,NFaly,Dante,C,20,211,240,-3,73,1.4,2.3,0.5,4.7,0.52,0.1,0.1,1.7,26,5.3,50,1.6,71,70,1.4,1.4,69,USA,Oregon,Oregon,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Onyeka,Okongwu,PF,19,206,230,-3,68,2,4.1,0.72,7.1,0.51,0.4,0.27,2.2,30,6,53,1.1,66,72,1.1,2.3,73,USA,California,USC,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Tyrese,Haliburton,SG,20,196,185,-3,73,2.2,2.7,0.81,5.1,0.46,4,0.42,1,36,4,76,5.2,85,76,1.8,0.6,80,USA,Iowa,Iowa,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Isaiah,Stewart,C,19,206,245,-3,70,2.5,5.1,0.77,5.6,0.5,0.4,0.25,1.8,30,4.7,49,0.5,82,71,0.4,1.8,80,USA,Washington,Washington,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Killian,Hayes,PG,19,196,195,-3,66,2.1,2.4,0.85,6.5,0.41,2.4,0.25,0.5,30,3.1,61,5,75,74,1,0.1,75,Germany,,Ulm,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Zeke,Nnaji,PG,19,211,240,-3,71,2.6,5.2,0.72,7,0.48,0.3,0.3,2,29,4.8,53,0.5,67,76,0.5,0.7,76,USA,Arizona,Arizona,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Ochai,Agbaji,SG,20,196,210,-3,67,1.7,1.5,0.7,4,0.46,4,0.33,1,28,3.3,63,1.8,61,69,0.7,0.3,71,USA,Kansas,Kansas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Daniel,Oturu,C,21,208,240,-3,74,2.1,4.7,0.68,6.8,0.51,0.7,0.37,2.4,25,5.3,56,0.7,83,73,0.4,1.4,81,USA,Minnesota,Minnesota,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Aaron,Nesmith,SG,20,198,215,-3,69,1.6,3.7,0.82,4.4,0.42,5.1,0.4,0.8,31,3.5,62,1.1,81,72,0.7,0.4,75,USA,Vanderbilt,Vanderbilt,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,RJ,Hampton,PF,19,193,175,-3,66,1.5,2.9,0.71,5.8,0.43,3,0.3,1.1,47,3,67,2.8,66,75,1.5,0.5,76,Australia,,NZ,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Jordan,Nwora,SG,22,201,220,-3,67,2,3.1,0.78,5.4,0.43,4.3,0.4,1,34,4.2,60,1,92,71,0.7,0.1,78,USA,Louisville,Louisville,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Jay,Scrubb,SG,19,198,220,-3,68,2.2,3.2,0.78,6.6,0.42,3.9,0.41,1.1,25,3.8,61,2.1,54,67,0.7,0.2,70,USA,JUCO,JUCO,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Josh,Green,SG,19,196,200,-3,71,1.6,3.3,0.78,5.7,0.41,2.4,0.36,1,25,2.8,62,2.1,83,68,1.3,0.3,70,Australia,Arizona,Arizona,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Ashton,Hagans,PG,21,190,190,-3,75,2.5,4.2,0.8,5.1,0.46,1.9,0.28,0.3,23,2.2,60,5.2,60,72,1.4,0.1,76,USA,Kentucky,Louisville,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Devon,Dotson,PG,21,185,180,-3,65,2.4,5.6,0.81,7.3,0.47,3.2,0.33,0.3,24,2.5,64,4,59,69,1.7,0.1,75,USA,Kansas,Kansas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Tyrese,Maxey,SF,19,188,190,-3,69,2.2,3.4,0.84,6.8,0.44,3.2,0.3,0.2,28,3.9,60,2.5,83,70,0.6,0.2,81,USA,Kentucky,Louisville,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,CJ,Elleby,SF,20,196,185,-3,67,2.6,4.2,0.76,7,0.41,4.6,0.38,1.1,29,5.2,56,2.6,75,69,1.2,0.5,72,USA,Washington,Washington,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Paul,Reed,PF,21,206,210,-3,67,1.7,2.3,0.73,4.5,0.43,3.3,0.34,1.8,23,5.2,64,2.2,91,70,1.4,0.4,76,USA,DePaul,DePaul,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,DJ,Carton,PG,20,188,190,-3,66,2.1,2.5,0.77,3.9,0.44,3.3,0.4,0.3,10,2.1,67,2.4,84,73,0.5,0.1,75,USA,Ohio,Ohio,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Omer,Yurtseven,C,22,213,275,-3,69,1.5,2.2,0.7,6.1,0.51,0.7,0.4,2.6,26,6.2,48,1.3,53,70,0.2,1.2,68,USA,Georgetown,Georgetown,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Udoka,Azubuike,C,20,211,280,-3,73,1.4,1.6,0.75,6.2,0.53,1,0.25,2.1,26,5.8,42,1.4,84,69,1,1.6,65,USA,Kansas,Kansas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Amar,Sylla,PF,18,206,195,-3,67,1.2,2.4,0.69,5.3,0.39,1.8,0.22,1.4,20,4.3,65,1.1,83,69,1.3,1.1,70,Senegal,,Oostende,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Tyler,Bey,SF,22,201,215,-3,69,2,4.6,0.75,5.6,0.5,1,0.34,1.5,16,5,67,1.2,50,68,0.8,0.8,75,USA,Colorado,Colorado,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Jalen,Smith,PG,20,208,215,-3,66,2.2,2,0.73,5.4,0.45,2.4,0.32,2,15,5.9,65,0.7,76,71,0.5,1.6,77,USA,Maryland,Maryland,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Steven,Enoch,C,22,208,250,-3,65,1.4,2.3,0.76,5.3,0.47,1,0.33,1,15,4.3,42,0.5,71,68,0.2,0.8,68,USA,Louisville,Louisville,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Filip,Petrusev,PF,20,211,225,-3,67,1.6,5.2,0.76,7.1,0.51,0.7,0.25,1.4,22,3.8,50,1,75,69,0.6,0.6,72,Serbia,Gonzaga,Gonzaga,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Arturs,Zagars,PG,20,191,170,-3,66,1.8,2.5,0.76,6.4,0.41,3.4,0.34,0.3,25,3.2,64,3.9,64,70,1.3,0.2,75,Latvia,,Badalona,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,AJ,Lawson,SG,20,198,165,-3,65,2.5,2.8,0.72,4.2,0.39,4.2,0.34,0.5,12,2.2,69,2.2,71,71,0.8,0.1,72,USA,South Carolina,South Carolina,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Tyrell,Terry,SG,19,191,170,-3,64,2.6,2.4,0.84,4.4,0.43,3.7,0.35,0.2,21,3.5,70,2.2,64,65,1.1,0.1,75,USA,Stanford,Stanford,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Markus,Howard,PG,21,180,175,-3,63,2.8,4.6,0.85,5.7,0.46,5.2,0.4,0.2,10,2,68,2.5,85,70,0.7,0.1,82,USA,Marquette,Marquette,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Aaron,Henry,SG,20,198,220,-3,66,2.2,3.1,0.69,4.5,0.41,2.2,0.35,0.7,20,3.1,64,2.1,60,68,0.6,0.3,72,USA,Michigan,Michigan,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Tre,Jones,PG,20,188,185,-3,71,1.8,3.1,0.77,6.3,0.43,2.7,0.31,0.5,34,2.6,59,4.3,62,71,1.3,0.1,75,USA,Duke,Duke,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Anton,Watson,SF,19,206,205,-3,64,1.4,1.9,0.66,3.3,0.4,0.8,0.2,1,10,2.1,58,1.3,88,67,0.9,0.3,69,USA,Gonzaga,Gonzaga,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Devin,Vassell,SG,19,201,195,-3,65,2.1,1.7,0.72,5.4,0.42,2.2,0.4,0.7,15,2.2,62,1,74,71,0.7,0.2,74,USA,Florida,Florida,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Malachi,Flynn,PG,22,188,175,-3,63,1.8,4.2,0.83,5.3,0.4,4.3,0.37,0.3,12,2.9,63,4.2,63,65,1.2,0.1,72,USA,San Diego,San Diego,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Saddiq,Bey,SF,21,203,215,-3,65,2.1,2.3,0.74,4.7,0.39,4.1,0.38,1.1,20,2.4,59,1.4,65,68,0.5,0.1,71,USA,Villanova,Villanova,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Austin,Wiley,C,21,208,260,-3,67,1.8,4,0.64,4.9,0.49,0.1,0.1,1.6,8,3.2,52,0.2,62,67,0.2,1,71,USA,Auburn,Auburn,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Isaiah,Joe,PG,20,196,165,-3,63,1.6,2.7,0.82,2.5,0.37,6.3,0.34,0.3,16,2.4,59,1.3,65,66,1,0.1,74,USA,Arkansas,Arkansas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Reggie,Perry,PF,21,206,250,-3,66,2.4,3.7,0.65,6.1,0.42,1.5,0.31,2,17,5,57,1.2,69,70,0.4,0.6,69,USA,Mississippi,Mississippi State,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Payton,Pritchard,PG,22,188,195,-3,64,2,2.6,0.8,4.2,0.43,4.2,0.38,0.4,10,2.6,64,3.8,62,67,1.1,0.1,76,USA,Oregon,Oregon,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Mamadi,Diakite,PF,23,206,230,-3,64,1.6,1.8,0.72,4.2,0.52,1,0.34,0.8,12,2.2,43,0.3,54,65,0.3,0.8,67,USA,Virginia,Virginia,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Scottie,Lewis,SF,21,195,180,-3,69,2.2,3.4,0.76,6.2,0.41,3.6,0.39,0.8,10,2.9,74,3.6,51,69,1.1,0.2,73,USA,Florida,Florida,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Chris,Smith,PF,20,203,205,-3,64,2.1,2.1,0.75,3.7,0.38,2.6,0.3,0.6,13,2.1,70,0.7,51,68,0.3,0.1,69,USA,UCLA,UCLA,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Landers,Nolley,SG,20,201,230,-3,64,2.1,1.6,0.78,6.4,0.35,4.4,0.32,0.5,21,4,62,2.1,61,65,0.5,0.1,74,USA,Virginia,Virginia,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Terrence,Shannon,SF,21,198,210,-3,65,2.1,1.9,0.8,5.1,0.43,0.9,0.25,0.8,20,2.2,64,0.7,54,68,0.6,0.2,75,USA,Texas,Texas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Romeo,Weems,SF,19,201,210,-3,66,1.9,1.4,0.63,4.1,0.39,2,0.33,1.1,15,2.4,59,1.2,54,64,0.8,0.3,71,USA,DePaul,DePaul,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Nahziah,Carter,PF,20,198,205,-3,62,2.3,2.6,0.64,5.7,0.4,3.5,0.36,0.8,16,2.7,46,1,81,69,1.1,0.4,68,USA,Washington,Washington,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Jahmius,Ramsey,PG,19,191,190,-3,63,2.3,2.3,0.65,5.9,0.4,3.5,0.4,0.4,7.5,2.2,69,1.6,62,66,1,0.4,68,USA,Texas,Texas,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Cassius,Winston,SG,23,185,185,-3,65,2.6,3.5,0.85,5.4,0.42,3.7,0.41,0.2,15,1.9,65,4.8,61,68,0.6,0.1,71,USA,Michigan,Michigan,",",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
